id,code,nom,nom_norm,lon,lat,epci_id,epci_nom,bassin_vie_id,bassin_vie_nom,zone_emploi_id,zone_emploi_nom,arr_dept_id,arr_dept_nom,dept_id,date,type,parent,date_debut,date_fin,old_type,old_nom,old_nom_norm,old_date_fin
15225,15225,Ségur-les-Villas,SEGUR LES VILLAS,2.822743250880984,45.208423027645615,200066637,Communauté de communes Hautes Terres Communauté,15138,Murat,8429,Saint Flour,153,Saint-Flour,15,2025-06-26 23:12:43.992643,,,1949-02-19,,COM,Ségur,SEGUR,1949-02-19
15268,15268,Le Rouget-Pers,LE ROUGET PERS,2.231745108662111,44.8838644749119,200066678,Communauté de communes de la Châtaigneraie Cantalienne,15014,Aurillac,8403,Aurillac,151,Aurillac,15,2025-06-26 23:12:10.668026,,,2016-01-01,,COM,Le Rouget,LE ROUGET,2016-01-01
16028,16028,Barbezieux-Saint-Hilaire,BARBEZIEUX SAINT HILAIRE,-0.15809255663651609,45.472969063114135,200029734,Communauté de communes des 4B Sud Charente,16028,Barbezieux-Saint-Hilaire,7509,Cognac,162,Cognac,16,2025-06-26 23:12:04.690449,,,1973-01-01,,COM,Barbezieux,BARBEZIEUX,1973-01-01
16052,16052,Bors (Canton de Tude-et-Lavalette),BORS (CANTON DE TUDE ET LAVALETTE),0.14836151410335663,45.34015462241895,200070282,Communauté de communes Lavalette Tude Dronne,16073,Chalais,7502,Angoulême,161,Angoulême,16,2025-06-26 23:12:04.692446,,,2016-01-01,,COM,Bors (Canton de Montmoreau-Saint-Cybard),BORS (CANTON DE MONTMOREAU SAINT CYBARD),2016-01-01
16134,16134,Exideuil-sur-Vienne,EXIDEUIL SUR VIENNE,0.6633915204037605,45.88006201553818,200072049,Communauté de communes de Charente Limousine,16070,Chabanais,7527,Saint-Junien,163,Confolens,16,2025-06-26 23:12:44.001827,,,2018-11-08,,COM,Exideuil,EXIDEUIL,2018-11-08
16175,16175,Val des Vignes,VAL DES VIGNES,-0.0170897916270644,45.50715225242089,200029734,Communauté de communes des 4B Sud Charente,16090,Châteauneuf-sur-Charente,7502,Angoulême,162,Cognac,16,2025-06-26 23:12:22.328963,,,2016-01-01,,COM,Jurignac,JURIGNAC,2016-01-01
17277,17277,Essouvert,ESSOUVERT,-0.5340706570185644,45.99949312022695,200041689,Communauté de communes Vals de Saintonge Communauté,17347,Saint-Jean-d'Angély,7528,Saintes,175,Saint-Jean-d'Angély,17,2025-06-26 23:12:10.69911,,,2016-01-01,,COM,Saint-Denis-du-Pin,SAINT DENIS DU PIN,2016-01-01
16209,16209,Marillac-le-Franc,MARILLAC LE FRANC,0.43329847981895475,45.730808112814294,200068914,Communauté de communes La Rochefoucauld porte du Périgord,16281,La Rochefoucauld-en-Angoumois,7502,Angoulême,161,Angoulême,16,2025-06-26 23:12:56.91541,,,1969-09-05,,COM,Marillac,MARILLAC,1969-09-05
16281,16281,La Rochefoucauld-en-Angoumois,LA ROCHEFOUCAULD EN ANGOUMOIS,0.3583288567837839,45.729936572247134,200068914,Communauté de communes La Rochefoucauld porte du Périgord,16281,La Rochefoucauld-en-Angoumois,7502,Angoulême,161,Angoulême,16,2025-06-26 23:12:17.357123,,,2019-01-01,,COM,La Rochefoucauld,LA ROCHEFOUCAULD,2019-01-01
16300,16300,Val-de-Bonnieure,VAL DE BONNIEURE,0.292328055880751,45.8435200989981,200072023,Communauté de communes Cœur de Charente,16281,La Rochefoucauld-en-Angoumois,7502,Angoulême,163,Confolens,16,2025-06-26 23:11:58.318118,,,2018-01-01,,COM,Saint-Angeau,SAINT ANGEAU,2018-01-01
16323,16323,Saint-Germain-de-Montbron,SAINT GERMAIN DE MONTBRON,0.41315131055670806,45.63362450529935,200068914,Communauté de communes La Rochefoucauld porte du Périgord,16281,La Rochefoucauld-en-Angoumois,7502,Angoulême,161,Angoulême,16,2025-06-26 23:12:28.505797,,,1956-02-24,,COM,Saint-Germain,SAINT GERMAIN,1956-02-24
16338,16338,Saint-Médard,SAINT MEDARD,-0.13407824367164045,45.50857975567462,200029734,Communauté de communes des 4B Sud Charente,16028,Barbezieux-Saint-Hilaire,7509,Cognac,162,Cognac,16,2025-06-26 23:12:28.506879,,,1995-01-01,,COM,Saint-Médard(Canton de Barbezieux-Saint-Hilaire),SAINT MEDARD(CANTON DE BARBEZIEUX SAINT HILAIRE),1995-01-01
16393,16393,Vars,VARS,0.13636539131416647,45.75635883303248,200072023,Communauté de communes Cœur de Charente,16078,Champniers,7502,Angoulême,163,Confolens,16,2025-06-26 23:12:40.010074,,,2025-01-01,,COM,Vars,VARS,2025-01-01
17073,17073,Bussac-sur-Charente,BUSSAC SUR CHARENTE,-0.6238880002628968,45.79187261063285,200036473,Communauté d'agglomération de Saintes - Grandes Rives - L'Agglo,17415,Saintes,7528,Saintes,174,Saintes,17,2025-06-26 23:13:02.806644,,,1984-11-19,,COM,Bussac,BUSSAC,1984-11-19
17219,17219,Marennes-Hiers-Brouage,MARENNES HIERS BROUAGE,-1.0745273969415519,45.83521082474675,241700699,Communauté de communes du Bassin de Marennes,17219,Marennes-Hiers-Brouage,7526,Royan,172,Rochefort,17,2025-06-26 23:12:44.049827,,,2019-01-01,,COM,Marennes,MARENNES,2019-01-01
17385,17385,Saint-Pierre-d'Oléron,SAINT PIERRE D OLERON,-1.312258602226513,45.93737715946085,241700624,Communauté de communes de l'Île d'Oléron,17385,Saint-Pierre-d'Oléron,7526,Royan,172,Rochefort,17,2025-06-26 23:11:58.343538,,,1962-03-08,,COM,Saint-Pierre,SAINT PIERRE,1962-03-08
17437,17437,Talmont-sur-Gironde,TALMONT SUR GIRONDE,-0.9210046005145849,45.53037058740371,241700640,Communauté d'agglomération Royan Atlantique,17131,Cozes,7526,Royan,174,Saintes,17,2025-06-26 23:12:00.522334,,,1996-08-11,,COM,Talmont,TALMONT,1996-08-11
18139,18139,Marseilles-lès-Aubigny,MARSEILLES LES AUBIGNY,2.9941564926794477,47.06976863251718,200011781,Communauté de communes Portes du Berry entre Loire et Val d'Aubois,58194,Nevers,60,Nevers,181,Bourges,18,2025-06-26 23:12:47.191966,,,1997-01-01,,COM,Marseille-lès-Aubigny,MARSEILLE LES AUBIGNY,1997-01-01
21326,21326,Jours-lès-Baigneux,JOURS LES BAIGNEUX,4.604124570328538,47.6250904918722,242101434,Communauté de communes du Pays Châtillonnais,21663,Venarey-les-Laumes,2709,Châtillon-Montbard,213,Montbard,21,2025-06-26 23:12:47.235637,,,1967-11-20,,COM,Jours,JOURS,1967-11-20
8012,08012,Andevanne,ANDEVANNE,5.068555925101213,49.407488868808656,240800920,Communauté de communes de l'Argonne Ardennaise,55502,Stenay,4421,Sedan,084,Vouziers,8,2025-07-09 13:55:56.743914,COM,08437,1943-01-01,1973-01-01,,,,
8050,08050,Barricourt,BARRICOURT,5.068555925101213,49.407488868808656,240800920,Communauté de communes de l'Argonne Ardennaise,55502,Stenay,4421,Sedan,084,Vouziers,8,2025-07-09 13:55:56.743914,COM,08437,1943-01-01,1973-01-01,,,,
8079,08079,Boutancourt,BOUTANCOURT,4.7419797963437125,49.669125206553176,200041630,Ardenne Métropole,08105,Charleville-Mézières,4403,Charleville-Mézières,081,Charleville-Mézières,8,2025-07-09 13:55:56.743914,COM,08173,1943-01-01,2019-01-01,,,,
8114,08114,Chéhéry,CHEHERY,4.8695034523835625,49.61741243682981,240800847,Communauté de communes des Portes du Luxembourg,08409,Sedan,4421,Sedan,083,Sedan,8,2025-07-09 13:55:56.759756,COM,08115,1943-01-01,2016-01-01,,,,
8177,08177,Foulzy,FOULZY,4.386361573023607,49.85225974045627,200041622,Communauté de communes Ardennes Thiérache,08363,Revin,4403,Charleville-Mézières,081,Charleville-Mézières,8,2025-07-09 13:55:56.759756,COM,08189,1943-01-01,1973-09-01,,,,
24028,24028,Beaumontois en Périgord,BEAUMONTOIS EN PERIGORD,0.7545268764123687,44.736243759597265,200034833,Communauté de communes des Bastides Dordogne-Périgord,24223,Lalinde,7504,Bergerac,241,Bergerac,24,2025-06-26 23:12:33.129546,,,2016-01-01,,COM,Beaumont-du-Périgord,BEAUMONT DU PERIGORD,2016-01-01
8213,08213,La Hardoye,LA HARDOYE,4.247566596804542,49.69999244565233,240800862,Communauté de communes des Crêtes Préardennaises,08362,Rethel,4403,Charleville-Mézières,082,Rethel,8,2025-07-09 13:55:56.759756,COM,08366,1943-01-01,1973-12-29,,,,
8265,08265,Mainbresson,MAINBRESSON,4.247566596804542,49.69999244565233,240800862,Communauté de communes des Crêtes Préardennaises,08362,Rethel,4403,Charleville-Mézières,082,Rethel,8,2025-07-09 13:55:56.759756,COM,08366,1943-01-01,1974-05-01,,,,
8267,08267,Mairy,MAIRY,5.041526631905561,49.66316997265439,240800847,Communauté de communes des Portes du Luxembourg,08409,Sedan,4421,Sedan,083,Sedan,8,2025-07-09 13:55:56.759756,COM,08145,1943-01-01,2015-09-15,,,,
22027,22027,Le Cambout,LE CAMBOUT,-2.6208393788812603,48.05911497252266,200067460,Communauté de communes Loudéac Communauté - Bretagne Centre,22136,Loudéac,5312,Pontivy-Loudéac,224,Saint-Brieuc,22,2025-06-26 23:11:58.433753,,,,,COM,Le Cambout,LE CAMBOUT,2025-01-01
24362,24362,Val de Louyre et Caudeau,VAL DE LOUYRE ET CAUDEAU,0.7985688935016159,44.96932746970535,200040392,Communauté d'agglomération Le Grand Périgueux,24067,Le Bugue,7504,Bergerac,243,Périgueux,24,2025-06-26 23:12:04.906573,,,2017-01-01,,COM,Sainte-Alvère-Saint-Laurent Les Bâtons,SAINTE ALVERE SAINT LAURENT LES BATONS,2017-01-01
8285,08285,Meillier-Fontaine,MEILLIER FONTAINE,4.748059213146205,49.82011915261355,200041630,Ardenne Métropole,08328,Nouzonville,4403,Charleville-Mézières,081,Charleville-Mézières,8,2025-07-09 13:55:56.759756,COM,08328,1943-01-01,1974-06-01,,,,
8345,08345,Primat,PRIMAT,4.7827826261566395,49.35763390580131,240800920,Communauté de communes de l'Argonne Ardennaise,08490,Vouziers,4421,Sedan,084,Vouziers,8,2025-07-09 13:55:56.775777,COM,08333,1943-01-01,1974-12-29,,,,
21381,21381,Marcilly-et-Dracy,MARCILLY ET DRACY,4.496209502527196,47.40577491552357,200071017,Communauté de communes des Terres d'Auxois,21501,Pouilly-en-Auxois,2709,Châtillon-Montbard,213,Montbard,21,2025-06-26 23:12:28.066811,,,2001-01-01,,COM,Marcilly-lès-Vitteaux,MARCILLY LES VITTEAUX,2001-01-01
8371,08371,Rubécourt-et-Lamécourt,RUBECOURT ET LAMECOURT,5.0278044061987845,49.716262204859504,200041630,Ardenne Métropole,08409,Sedan,4421,Sedan,083,Sedan,8,2025-07-09 13:55:56.775777,COM,08053,1943-01-01,2017-01-01,,,,
8443,08443,Terron-sur-Aisne,TERRON SUR AISNE,4.696338726529812,49.4170112453156,240800920,Communauté de communes de l'Argonne Ardennaise,08490,Vouziers,4421,Sedan,084,Vouziers,8,2025-07-09 13:55:56.775777,COM,08490,1943-01-01,2016-06-01,,,,
21506,21506,Premeaux-Prissey,PREMEAUX PRISSEY,4.942815744876142,47.105049454418726,200070894,Communauté de communes de Gevrey-Chambertin et de Nuits-Saint-Georges,21464,Nuits-Saint-Georges,2704,Beaune,211,Beaune,21,2025-06-26 23:12:07.721097,,,1972-12-31,,COM,Premeaux,PREMEAUX,1972-12-31
22327,22327,Saint-Samson-sur-Rance,SAINT SAMSON SUR RANCE,-2.0186192507848095,48.491424530883435,200068989,Communauté d'agglomération Dinan Agglomération,22050,Dinan,5304,Dinan,221,Dinan,22,2025-06-26 23:12:04.879571,,,1962-07-25,,COM,Saint-Samson,SAINT SAMSON,1962-07-25
23220,23220,Saint-Médard-la-Rochette,SAINT MEDARD LA ROCHETTE,2.146582089415425,46.02220125378277,200067593,Communauté de communes Marche et Combraille en Aquitaine,23008,Aubusson,7511,Guéret,231,Aubusson,23,2025-06-26 23:12:07.781395,,,1972-09-01,,COM,Saint-Médard,SAINT MEDARD,1972-09-01
23257,23257,Vallière,VALLIERE,2.038327448942281,45.90676272434307,200044014,Communauté de communes Creuse Grand Sud,23008,Aubusson,7511,Guéret,231,Aubusson,23,2025-06-26 23:13:05.230156,,,1996-08-11,,COM,Vallières,VALLIERES,1996-08-11
24001,24001,Abjat-sur-Bandiat,ABJAT SUR BANDIAT,0.7596598339365667,45.58169364844452,200071819,Communauté de communes du Périgord Nontronnais,24311,Nontron,7523,Périgueux,242,Nontron,24,2025-06-26 23:12:00.636031,,,1975-01-01,,COM,Abjat,ABJAT,1975-01-01
24082,24082,Carsac-Aillac,CARSAC AILLAC,1.2745688881190902,44.85025658311428,200040830,Communauté de communes du Pays de Fénelon,24520,Sarlat-la-Canéda,7529,Sarlat-La-Canéda,244,Sarlat-la-Canéda,24,2025-06-26 23:12:59.672821,,,1961-01-01,,COM,Carsac-de-Carlux,CARSAC DE CARLUX,1961-01-01
24142,24142,Coux et Bigaroque-Mouzens,COUX ET BIGAROQUE MOUZENS,0.9791860306173505,44.84841356338393,200041051,Communauté de communes Vallée de la Dordogne et Forêt Bessède,24067,Le Bugue,7529,Sarlat-La-Canéda,244,Sarlat-la-Canéda,24,2025-06-26 23:12:01.985944,,,2016-01-01,,COM,Coux-et-Bigaroque,COUX ET BIGAROQUE,2016-01-01
24168,24168,Plaisance,PLAISANCE,0.5556233757029779,44.698265359156245,200040889,Communauté de communes de Portes Sud Périgord,47057,Castillonnès,7504,Bergerac,241,Bergerac,24,2025-06-26 23:12:48.725336,,,1973-01-01,,COM,Eyrenville,EYRENVILLE,1973-01-01
24242,24242,Liorac-sur-Louyre,LIORAC SUR LOUYRE,0.6412055217571394,44.89569673167485,200034833,Communauté de communes des Bastides Dordogne-Périgord,24037,Bergerac,7504,Bergerac,241,Bergerac,24,2025-06-26 23:12:17.520034,,,1967-12-03,,COM,Liorac,LIORAC,1967-12-03
24454,24454,Saint-Martin-de-Gurson,SAINT MARTIN DE GURSON,0.11637079342700375,44.96164692645392,200034197,Communauté de communes de Montaigne Montravel et Gurson,24294,Montpon-Ménestérol,7516,Libourne,241,Bergerac,24,2025-06-26 23:12:24.505267,,,1992-09-01,,COM,Saint-Martin-de-Gurçon,SAINT MARTIN DE GURCON,1992-09-01
24540,24540,Sorges et Ligueux en Périgord,SORGES ET LIGUEUX EN PERIGORD,0.8453293594640178,45.29405910205765,200040392,Communauté d'agglomération Le Grand Périgueux,24551,Thiviers,7523,Périgueux,243,Périgueux,24,2025-06-26 23:12:28.646487,,,2016-01-01,,COM,Sorges,SORGES,2016-01-01
25035,25035,Les Auxons,LES AUXONS,5.951480636864189,47.30108156271887,242500361,Communauté urbaine Grand Besançon Métropole,25056,Besançon,2706,Besançon,251,Besançon,25,2025-06-26 23:12:26.980524,,,2015-01-01,,COM,Auxon-Dessus,AUXON DESSUS,2015-01-01
25151,25151,Chevigney-lès-Vercel,CHEVIGNEY LES VERCEL,6.367424487307039,47.164594049684496,242504181,Communauté de communes des Portes du Haut-Doubs,25578,Valdahon,2706,Besançon,253,Pontarlier,25,2025-06-26 23:12:57.566445,,,1991-03-21,,COM,Chevigney,CHEVIGNEY,1991-03-21
25246,25246,Fontaine-lès-Clerval,FONTAINE LES CLERVAL,6.469330369702998,47.42180152527789,200068294,Communauté de communes des Deux Vallées Vertes,25315,L'Isle-sur-le-Doubs,2714,Montbéliard,252,Montbéliard,25,2025-06-26 23:12:07.823402,,,1961-12-28,,COM,Fontaine,FONTAINE,1961-12-28
1453,01453,Arvière-en-Valromey,ARVIERE EN VALROMEY,5.735433178188308,45.916298854638825,200040350,Communauté de communes Bugey Sud,01034,Belley,8404,Belley,011,Belley,1,2025-06-26 23:12:56.593999,,,2019-01-01,,COM,Virieu-le-Petit,VIRIEU LE PETIT,2019-01-01
25288,25288,Fournets-Luisans,FOURNETS LUISANS,6.55907545940787,47.10181740655619,242504181,Communauté de communes des Portes du Haut-Doubs,25411,Morteau,2715,Pontarlier,253,Pontarlier,25,2025-06-26 23:12:04.940567,,,1973-01-01,,COM,Grandfontaine-Fournets,GRANDFONTAINE FOURNETS,1973-01-01
8495,08495,Wadimont,WADIMONT,4.238321723033273,49.64859628522463,240800862,Communauté de communes des Crêtes Préardennaises,08362,Rethel,4413,Reims,082,Rethel,8,2025-07-09 13:55:56.775777,COM,08113,1943-01-01,1974-05-01,,,,
9036,09036,Banat,BANAT,1.5958157139138083,42.84684811805241,240900431,Communauté de communes du Pays de Tarascon,09306,Tarascon-sur-Ariège,7612,Foix-Pamiers,091,Foix,9,2025-07-09 13:55:56.775777,COM,09306,1943-01-01,1973-04-01,,,,
27105,27105,Grand Bourgtheroulde,GRAND BOURGTHEROULDE,0.8619310300468985,49.306381072491874,200066405,Communauté de communes Roumois Seine,27105,Grand Bourgtheroulde,2815,Rouen,272,Bernay,27,2025-06-26 23:13:01.96918,,,2016-01-01,,COM,Bourgtheroulde-Infreville,BOURGTHEROULDE INFREVILLE,2016-01-01
27427,27427,Neaufles-Auvergny,NEAUFLES AUVERGNY,0.744631144159038,48.87470345873543,200066462,Communauté de communes Interco Normandie Sud Eure,61214,L'Aigle,2812,L'Aigle,272,Bernay,27,2025-06-26 23:12:45.855896,,,1967-12-03,,COM,Neaufles-sur-Risle,NEAUFLES SUR RISLE,1967-12-03
9135,09135,Goulier-et-Olbier,GOULIER ET OLBIER,1.4783529383520344,42.782560571430665,200066363,Communauté de communes de la Haute Ariège,09306,Tarascon-sur-Ariège,7612,Foix-Pamiers,091,Foix,9,2025-07-09 13:55:56.775777,COM,09334,1943-01-01,1965-05-21,,,,
9302,09302,Suc-et-Sentenac,SUC ET SENTENAC,1.4783529383520344,42.782560571430665,200066363,Communauté de communes de la Haute Ariège,09306,Tarascon-sur-Ariège,7612,Foix-Pamiers,091,Foix,9,2025-07-09 13:55:56.79193,COM,09334,1943-01-01,2019-01-01,,,,
10036,10036,Beauvoir-sur-Sarce,BEAUVOIR SUR SARCE,4.267040629100719,47.96994723976305,200069003,Communauté de communes du Barséquanais en Champagne,10034,Bar-sur-Seine,4425,Troyes,103,Troyes,10,2025-07-09 13:55:56.79193,COM,10058,1943-01-01,1973-05-01,,,,
1450,01450,Villieu-Loyes-Mollon,VILLIEU LOYES MOLLON,5.2295221467813,45.93231662365546,240100883,Communauté de communes de la Plaine de l'Ain,01244,Meximieux,8405,Bourg en Bresse,011,Belley,1,2025-06-26 23:13:00.496514,,,1974-01-01,,COM,Villieu,VILLIEU,1974-01-01
25321,25321,Villers-le-Lac,VILLERS LE LAC,6.689762370570978,47.07060983559808,242504116,Communauté de communes du Val de Morteau,25411,Morteau,2715,Pontarlier,253,Pontarlier,25,2025-06-26 23:12:57.569457,,,1948-02-05,,COM,Lac-ou-Villers,LAC OU VILLERS,1948-02-05
25385,25385,Montagney-Servigney,MONTAGNEY SERVIGNEY,6.303666457416956,47.466054417509966,200068294,Communauté de communes des Deux Vallées Vertes,25047,Baume-les-Dames,2718,Vesoul,251,Besançon,25,2025-06-26 23:12:52.355092,,,1973-07-01,,COM,Montagney,MONTAGNEY,1973-07-01
25422,25422,Neuchâtel-Urtière,NEUCHATEL URTIERE,6.730765855021546,47.37560208146208,200065647,Communauté d'agglomération Pays de Montbéliard Agglomération,25463,Pont-de-Roide-Vermondans,2714,Montbéliard,252,Montbéliard,25,2025-06-26 23:12:28.668612,,,1961-12-28,,COM,Neuchâtel,NEUCHATEL,1961-12-28
25438,25438,Osselle-Routelle,OSSELLE ROUTELLE,5.861291880082447,47.153766400934465,242500361,Communauté urbaine Grand Besançon Métropole,25527,Saint-Vit,2706,Besançon,251,Besançon,25,2025-06-26 23:12:54.168341,,,2016-01-01,,COM,Osselle,OSSELLE,2016-01-01
25453,25453,Pierrefontaine-les-Varans,PIERREFONTAINE LES VARANS,6.550509808498655,47.21958455111809,242504181,Communauté de communes des Portes du Haut-Doubs,25578,Valdahon,2715,Pontarlier,253,Pontarlier,25,2025-06-26 23:12:40.766214,,,1962-01-28,,COM,Pierrefontaine,PIERREFONTAINE,1962-01-28
26084,26084,Châteauneuf-sur-Isère,CHATEAUNEUF SUR ISERE,4.952651085224192,45.00970202679002,200068781,Communauté d'agglomération Valence Romans Agglo,26362,Valence,8431,Valence,263,Valence,26,2025-06-26 23:12:59.739638,,,1961-08-26,,COM,Châteauneuf-d'Isère,CHATEAUNEUF D ISERE,1961-08-26
26179,26179,Mercurol-Veaunes,MERCUROL VEAUNES,4.895072687349178,45.07334920673165,200073096,Communauté d'agglomération Arche Agglo,07324,Tournon-sur-Rhône,8431,Valence,263,Valence,26,2025-06-26 23:12:44.230956,,,2016-01-01,,COM,Mercurol,MERCUROL,2016-01-01
26210,26210,Valherbasse,VALHERBASSE,5.138540446436167,45.21616770459641,200068781,Communauté d'agglomération Valence Romans Agglo,38034,Beaurepaire,8427,Romans sur Isère,263,Valence,26,2025-06-26 23:12:23.50588,,,2019-01-01,,COM,Montrigaud,MONTRIGAUD,2019-01-01
26216,26216,Saint-Jean-de-Galaure,SAINT JEAN DE GALAURE,4.912417891089549,45.20612380954116,200040491,Communauté de communes Porte de DrômArdèche,26333,Saint-Vallier,8433,Vienne-Annonay,263,Valence,26,2025-06-26 23:12:52.395109,,,2022-01-01,,COM,La Motte-de-Galaure,LA MOTTE DE GALAURE,2022-01-01
26365,26365,Vaunaveys-la-Rochette,VAUNAVEYS LA ROCHETTE,5.0322332155074765,44.777831741107825,242600252,Communauté de communes du Val de Drôme en Biovallée,26108,Crest,8431,Valence,261,Die,26,2025-06-26 23:12:48.850412,,,1972-06-01,,COM,Vaunaveys,VAUNAVEYS,1972-06-01
27025,27025,Autheuil-Authouillet,AUTHEUIL AUTHOUILLET,1.2950038708207052,49.10072433723595,200089456,Communauté d'agglomération Seine-Eure,27275,Gaillon,2808,Evreux,271,Les Andelys,27,2025-06-26 23:12:48.85341,,,1971-03-01,,COM,Autheuil,AUTHEUIL,1971-03-01
27089,27089,Thénouville,THENOUVILLE,0.779803416718506,49.29479921329514,200066405,Communauté de communes Roumois Seine,27103,Bourg-Achard,2815,Rouen,272,Bernay,27,2025-06-26 23:12:24.552871,,,2017-01-01,,COM,Bosc-Renoult-en-Roumois,BOSC RENOULT EN ROUMOIS,2017-01-01
10311,10311,Quincey,QUINCEY,3.60122003839815,48.461991138649005,200006716,Communauté de communes du Nogentais,10268,Nogent-sur-Seine,4415,Romilly-sur-Seine,102,Nogent-sur-Seine,10,2025-07-09 13:55:56.807833,COM,10148,1943-01-01,1973-01-01,,,,
10415,10415,Villemaur-sur-Vanne,VILLEMAUR SUR VANNE,3.7245303246798223,48.239677896695504,241000447,Communauté de communes du Pays d'Othe,10003,Aix-Villemaur-Pâlis,4425,Troyes,103,Troyes,10,2025-07-09 13:55:56.807833,COM,10003,1943-01-01,2016-01-01,,,,
27541,27541,Le Mesnil-Saint-Jean,LE MESNIL SAINT JEAN,0.5620352824643491,49.219498071885546,200066017,Communauté de communes Lieuvin Pays d'Auge,27467,Pont-Audemer,2811,Honfleur Pont-Audemer,272,Bernay,27,2025-06-26 23:12:07.870602,,,2019-01-01,,COM,Saint-Georges-du-Mesnil,SAINT GEORGES DU MESNIL,2019-01-01
11171,11171,Gueytes-et-Labastide,GUEYTES ET LABASTIDE,1.9877171063047943,43.07555371638502,200043776,Communauté de communes Pyrénées Audoises,09194,Mirepoix,7612,Foix-Pamiers,112,Limoux,11,2025-07-09 13:55:56.807833,COM,11080,1943-01-01,2016-01-01,,,,
11329,11329,Rouvenac,ROUVENAC,2.1630108093229485,42.93065841736855,200043776,Communauté de communes Pyrénées Audoises,11304,Quillan,7608,Carcassonne-Limoux,112,Limoux,11,2025-07-09 13:55:56.823644,COM,11131,1943-01-01,2019-01-01,,,,
