id,code,nom,nom_norm,lon,lat,is_irisee,arrondissement_code,arrondissement_nom,type,grd_quart_code,grd_quart_nom,in_ctu,commune_id,date,is_main
112030105,112030105,Zone Agricole,ZONE AGRICOLE,2.7674949754948717,43.216242363959594,t,11203,Lézignan-Corbières,D,1120301,Lézignan-Corbières,f,11203,2025-06-26 23:17:51.355682,f
121760101,121760101,Quatre Saisons Ouest,QUATRE SAISONS OUEST,2.586626444061676,44.366225878236335,t,12176,Onet-le-Château,A,1217601,Onet-le-Château-Grand Quartier 1,f,12176,2025-06-26 23:17:51.374196,t
120620000,120620000,Castelnau-Pégayrols,CASTELNAU PEGAYROLS,2.92765518782239,44.140648040996595,f,12062,Castelnau-Pégayrols,C,1206200,,f,12062,2025-06-26 23:17:51.370196,t
130470113,130470113,Trigance,TRIGANCE,4.947182472266433,43.512788955388146,t,13047,Istres,A,1304701,Istres,f,13047,2025-06-26 23:17:51.399196,f
113770000,113770000,Serres,SERRES,2.328454960783336,42.94502447011995,f,11377,Serres,C,1137700,,f,11377,2025-06-26 23:17:51.360683,t
130390102,130390102,Ventillon-Fossette-Grand Pati,VENTILLON FOSSETTE GRAND PATI,4.90736754507865,43.483746763772466,t,13039,Fos-sur-Mer,C,1303901,Fos-sur-Mer,f,13039,2025-06-26 23:17:51.398197,f
114310000,114310000,Villeneuve-les-Corbières,VILLENEUVE LES CORBIERES,2.7697138701509814,42.95854838190893,f,11431,Villeneuve-les-Corbières,C,1143100,,f,11431,2025-06-26 23:17:51.36319,t
130750103,130750103,Est,EST,5.469112497256523,43.34783309797147,t,13075,Plan-de-Cuques,A,1307501,Plan-de-Cuques,f,13075,2025-06-26 23:17:51.409196,f
113800000,113800000,Sonnac-sur-l'Hers,SONNAC SUR L HERS,2.0027353029009243,43.0159166860037,f,11380,Sonnac-sur-l'Hers,C,1138000,,f,11380,2025-06-26 23:17:51.361682,t
110310000,110310000,Belfort-sur-Rebenty,BELFORT SUR REBENTY,2.04979655664512,42.829967570435024,f,11031,Belfort-sur-Rebenty,C,1103100,,f,11031,2025-06-26 23:17:51.348682,t
122100000,122100000,Saint-André-de-Najac,SAINT ANDRE DE NAJAC,2.02103836526102,44.17884503415932,f,12210,Saint-André-de-Najac,C,1221000,,f,12210,2025-06-26 23:17:51.377197,t
131020103,131020103,Les Hameaux,LES HAMEAUX,5.263128449070052,43.410901627189354,t,13102,Saint-Victoret,A,1310201,Saint-Victoret,f,13102,2025-06-26 23:17:51.415198,f
122430000,122430000,Saint-Rome-de-Cernon,SAINT ROME DE CERNON,2.9843481980122037,44.009559503988655,f,12243,Saint-Rome-de-Cernon,C,1224300,,f,12243,2025-06-26 23:17:51.383202,t
130010205,130010205,Couronne Ouest partie nord,COURONNE OUEST PARTIE NORD,5.438800341555431,43.524702096441814,t,13001,Aix-en-Provence,A,1300102,Couronne Urbaine,f,13001,2025-06-26 23:17:51.390197,f
130010302,130010302,Facultés,FACULTES,5.451514979130375,43.51548991568783,t,13001,Aix-en-Provence,A,1300103,Sud,f,13001,2025-06-26 23:17:51.392196,f
130590000,130590000,Meyrargues,MEYRARGUES,5.52319608075502,43.62413588666962,f,13059,Meyrargues,C,1305900,,f,13059,2025-06-26 23:17:51.402212,t
130690101,130690101,Centre,CENTRE,5.155101936838318,43.627230381274074,t,13069,Pélissanne,A,1306901,Pélissanne,f,13069,2025-06-26 23:17:51.4052,t
130770105,130770105,Écarts,ECARTS,4.99327418765657,43.43159163750705,t,13077,Port-de-Bouc,A,1307701,Port-de-Bouc,f,13077,2025-06-26 23:17:51.411197,f
130770108,130770108,Les Comtes Est,LES COMTES EST,4.99788866025261,43.4093292256886,t,13077,Port-de-Bouc,A,1307701,Port-de-Bouc,f,13077,2025-06-26 23:17:51.412201,f
111420000,111420000,Festes-et-Saint-André,FESTES ET SAINT ANDRE,2.1160724631209287,42.96169354320119,f,11142,Festes-et-Saint-André,C,1114200,,f,11142,2025-06-26 23:17:51.353681,t
122570000,122570000,Causse-et-Diège,CAUSSE ET DIEGE,2.0341078521681752,44.528650477529766,f,12257,Causse-et-Diège,C,1225700,,f,12257,2025-06-26 23:17:51.388199,t
120410000,120410000,Cabanès,CABANES,2.293249860168152,44.19100674808289,f,12041,Cabanès,C,1204100,,f,12041,2025-06-26 23:17:51.366196,t
130970103,130970103,Caphan,CAPHAN,4.799747099604775,43.64587452647821,t,13097,Saint-Martin-de-Crau,A,1309701,Saint-Martin-de-Crau,f,13097,2025-06-26 23:17:51.414198,f
131170205,131170205,L'Agneau-Vignette-La Gare-Couperigne,L AGNEAU VIGNETTE LA GARE COUPERIGNE,5.231565985636675,43.45232760344852,t,13117,Vitrolles,A,1311702,Est,f,13117,2025-06-26 23:17:51.416197,f
120220000,120220000,La Bastide-Pradines,LA BASTIDE PRADINES,3.0560327728175074,44.01031055928697,f,12022,La Bastide-Pradines,C,1202200,,f,12022,2025-06-26 23:17:51.364196,t
121370000,121370000,Manhac,MANHAC,2.4782958716291335,44.26072585466063,f,12137,Manhac,C,1213700,,f,12137,2025-06-26 23:17:51.371197,t
112620207,112620207,Plaisance,PLAISANCE,2.981120549124328,43.162059621324076,t,11262,Narbonne,C,1126202,Narbonne-Sud,f,11262,2025-06-26 23:17:51.357681,f
121620000,121620000,Moyrazès,MOYRAZES,2.4272989956525595,44.327655204342754,f,12162,Moyrazès,C,1216200,,f,12162,2025-06-26 23:17:51.373197,t
122020501,122020501,Bourran,BOURRAN,2.5529184633096733,44.35980231539217,t,12202,Rodez,A,1220205,Bourran,f,12202,2025-06-26 23:17:51.376196,f
130520000,130520000,Maillane,MAILLANE,4.784908520876201,43.82310616210239,f,13052,Maillane,C,1305200,,f,13052,2025-06-26 23:17:51.401195,t
147420000,147420000,Vicques,VICQUES,-0.07456715215035804,48.953518171334814,f,14742,Vicques,C,1474200,,f,14742,2025-06-26 23:17:51.474716,t
143110000,143110000,Grainville-sur-Odon,GRAINVILLE SUR ODON,-0.5313320316953012,49.13963370812051,f,14311,Grainville-sur-Odon,C,1431100,,f,14311,2025-06-26 23:17:51.453206,t
140530000,140530000,Beaumais,BEAUMAIS,-0.07144917463284514,48.89894781836609,f,14053,Beaumais,C,1405300,,f,14053,2025-06-26 23:17:51.434195,t
161980000,161980000,Magnac-Lavalette-Villars,MAGNAC LAVALETTE VILLARS,0.25485341592461547,45.50896855543399,f,16198,Magnac-Lavalette-Villars,C,1619800,,f,16198,2025-06-26 23:17:51.494721,t
170800000,170800000,Chambon,CHAMBON,-0.845380940178841,46.10906514284901,f,17080,Chambon,C,1708000,,f,17080,2025-06-26 23:17:51.504716,t
143270501,143270501,Quartier Grande Delle,QUARTIER GRANDE DELLE,-0.3391075914136746,49.20513929816651,t,14327,Hérouville-Saint-Clair,A,1432705,La Grande Delle-Lébisey,f,14327,2025-06-26 23:17:51.454206,f
144880103,144880103,Reine Mathilde-Bourg,REINE MATHILDE BOURG,-0.2638258552397463,49.280490827636314,t,14488,Ouistreham,A,1448801,Ouistreham,f,14488,2025-06-26 23:17:51.463717,t
143010101,143010101,Ouest,OUEST,-0.291534473658356,49.179614121004334,t,14301,Giberville,A,1430101,Giberville,f,14301,2025-06-26 23:17:51.447198,f
143010104,143010104,Nord,NORD,-0.28637659143884636,49.18903059650737,t,14301,Giberville,C,1430101,Giberville,f,14301,2025-06-26 23:17:51.449205,f
160600000,160600000,Bréville,BREVILLE,-0.27465975047082136,45.789256314219415,f,16060,Bréville,C,1606000,,f,16060,2025-06-26 23:17:51.490716,t
132130605,132130605,Ravelle-Mont Riant,RAVELLE MONT RIANT,5.446541242243244,43.32847611125057,t,13213,Marseille 13e Arrondissement,A,1321306,Les Olives,f,13055,2025-06-26 23:17:51.426195,f
132140101,132140101,Finat Duclos,FINAT DUCLOS,5.382463195122405,43.33190004487251,t,13214,Marseille 14e Arrondissement,A,1321401,Les Arnavaux,f,13055,2025-06-26 23:17:51.427195,f
132150304,132150304,Lyon Mazarade,LYON MAZARADE,5.365509537763555,43.33503021428006,t,13215,Marseille 15e Arrondissement,C,1321503,La Cabucelle,f,13055,2025-06-26 23:17:51.429196,f
160120000,160120000,Angeac-Champagne,ANGEAC CHAMPAGNE,-0.2886849643693168,45.61417691298495,f,16012,Angeac-Champagne,C,1601200,,f,16012,2025-06-26 23:17:51.487717,t
146090000,146090000,Saint-Loup-Hors,SAINT LOUP HORS,-0.7314075673999009,49.260729939069115,f,14609,Saint-Loup-Hors,C,1460900,,f,14609,2025-06-26 23:17:51.467716,t
146660000,146660000,Sannerville,SANNERVILLE,-0.22414737184337577,49.18362459476416,f,14666,Sannerville,C,1466600,,f,14666,2025-06-26 23:17:51.468719,t
172100000,172100000,Lorignac,LORIGNAC,-0.6741114559839487,45.46007487886845,f,17210,Lorignac,C,1721000,,f,17210,2025-06-26 23:17:51.507719,t
147280000,147280000,Vaucelles,VAUCELLES,-0.7355056453509077,49.28418793255871,f,14728,Vaucelles,C,1472800,,f,14728,2025-06-26 23:17:51.469717,t
152350000,152350000,Les Ternes,LES TERNES,2.9949977471133455,44.99625120423576,f,15235,Les Ternes,C,1523500,,f,15235,2025-06-26 23:17:51.485718,t
141200000,141200000,Cahagnes,CAHAGNES,-0.7628236026490758,49.06726413837698,f,14120,Cahagnes,C,1412000,,f,14120,2025-06-26 23:17:51.439196,t
147340000,147340000,Vendes,VENDES,-0.6000556852513831,49.142008031508354,f,14734,Vendes,C,1473400,,f,14734,2025-06-26 23:17:51.471725,t
162500000,162500000,Orgedeuil,ORGEDEUIL,0.48691713874518255,45.698241988837296,f,16250,Orgedeuil,C,1625000,,f,16250,2025-06-26 23:17:51.498718,t
162730000,162730000,Raix,RAIX,0.11630529426937923,46.00428054046256,f,16273,Raix,C,1627300,,f,16273,2025-06-26 23:17:51.499716,t
171770000,171770000,Le Gicq,LE GICQ,-0.2507456383598484,45.93533180468069,f,17177,Le Gicq,C,1717700,,f,17177,2025-06-26 23:17:51.505716,t
172180000,172180000,Marans,MARANS,-0.9795945969546436,46.31191014826616,f,17218,Marans,C,1721800,,f,17218,2025-06-26 23:17:51.509715,t
140470201,140470201,Quartier Saint-Patrice et au Nord,QUARTIER SAINT PATRICE ET AU NORD,-0.7004247175351573,49.28745502937292,t,14047,Bayeux,A,1404702,Bayeux Nord-Est,f,14047,2025-06-26 23:17:51.432201,f
140250000,140250000,Aubigny,AUBIGNY,-0.21609604896899254,48.91441822552867,f,14025,Aubigny,C,1402500,,f,14025,2025-06-26 23:17:51.431197,t
147440000,147440000,Vienne-en-Bessin,VIENNE EN BESSIN,-0.6272656402678379,49.28116244780755,f,14744,Vienne-en-Bessin,C,1474400,,f,14744,2025-06-26 23:17:51.475717,t
160420000,160420000,Bessé,BESSE,0.08202212040321467,45.95837623798922,f,16042,Bessé,C,1604200,,f,16042,2025-06-26 23:17:51.488715,t
147450000,147450000,Vierville-sur-Mer,VIERVILLE SUR MER,-0.902241442694511,49.366968018886425,f,14745,Vierville-sur-Mer,C,1474500,,f,14745,2025-06-26 23:17:51.477717,t
160750000,160750000,Champagne-Vigny,CHAMPAGNE VIGNY,0.041190014800728425,45.507577172460365,f,16075,Champagne-Vigny,C,1607500,,f,16075,2025-06-26 23:17:51.491716,t
140050000,140050000,Valambray,VALAMBRAY,-0.18224048420497546,49.08254405968582,f,14005,Valambray,C,1400500,,f,14005,2025-06-26 23:17:51.430197,t
141260000,141260000,Cambremer,CAMBREMER,0.0509523199749264,49.1456635734589,f,14126,Cambremer,C,1412600,,f,14126,2025-06-26 23:17:51.440196,t
151870101,151870101,Nord,NORD,3.0949944289598847,45.02818618515696,t,15187,Saint-Flour,A,1518701,Saint-Flour,f,15187,2025-06-26 23:17:51.484718,f
141180301,141180301,Le Bas Vaucelles,LE BAS VAUCELLES,-0.3593700456713905,49.172859809717764,t,14118,Caen,A,1411803,Vaucelles,f,14118,2025-06-26 23:17:51.435195,f
141180303,141180303,Quartier Branville,QUARTIER BRANVILLE,-0.3586451545662212,49.1706298185474,t,14118,Caen,A,1411803,Vaucelles,f,14118,2025-06-26 23:17:51.436198,f
141180903,141180903,Méridien,MERIDIEN,-0.38775685809774146,49.19176750068603,t,14118,Caen,A,1411809,Chemin Vert,f,14118,2025-06-26 23:17:51.437197,f
143550000,143550000,Ponts sur Seulles,PONTS SUR SEULLES,-0.5117062598516158,49.28188019099549,f,14355,Ponts sur Seulles,C,1435500,,f,14355,2025-06-26 23:17:51.458209,t
162440000,162440000,Nersac,NERSAC,0.062188650348688,45.62549584128092,f,16244,Nersac,C,1624400,,f,16244,2025-06-26 23:17:51.497719,t
141740201,141740201,Iris 0201,IRIS 0201,-0.5892402316282683,48.88906282179468,t,14174,Condé-en-Normandie,A,1417402,Quartier 02,f,14174,2025-06-26 23:17:51.443197,f
143060000,143060000,Gonneville-en-Auge,GONNEVILLE EN AUGE,-0.1879716995597397,49.25960357422544,f,14306,Gonneville-en-Auge,C,1430600,,f,14306,2025-06-26 23:17:51.451205,t
144540000,144540000,Mouen,MOUEN,-0.48828630653351857,49.14985036027964,f,14454,Mouen,C,1445400,,f,14454,2025-06-26 23:17:51.460202,t
172210000,172210000,Marsais,MARSAIS,-0.6194584454462208,46.12172115558694,f,17221,Marsais,C,1722100,,f,17221,2025-06-26 23:17:51.510716,t
164150000,164150000,Vindelle,VINDELLE,0.10887128340429485,45.721417379500735,f,16415,Vindelle,C,1641500,,f,16415,2025-06-26 23:17:51.501718,t
151140000,151140000,Marcenat,MARCENAT,2.8561310537951408,45.31641044572968,f,15114,Marcenat,C,1511400,,f,15114,2025-06-26 23:17:51.483716,t
143330201,143330201,Vasouy,VASOUY,0.2023481001147706,49.415404829834365,t,14333,Honfleur,A,1433302,Honfleur-Grand Quartier 2,f,14333,2025-06-26 23:17:51.456206,f
172400000,172400000,Montendre,MONTENDRE,-0.3873680292120926,45.288186714185514,f,17240,Montendre,C,1724000,,f,17240,2025-06-26 23:17:51.511716,t
172410000,172410000,Montguyon,MONTGUYON,-0.1701829005953661,45.210245722843524,f,17241,Montguyon,C,1724100,,f,17241,2025-06-26 23:17:51.513716,t
161230000,161230000,Échallat,ECHALLAT,-0.04342843653346665,45.72208666460018,f,16123,Échallat,C,1612300,,f,16123,2025-06-26 23:17:51.492718,t
170540000,170540000,Boresse-et-Martron,BORESSE ET MARTRON,-0.12791647770808448,45.2735734851789,f,17054,Boresse-et-Martron,C,1705400,,f,17054,2025-06-26 23:17:51.502716,t
192490000,192490000,Saint-Yrieix-le-Déjalat,SAINT YRIEIX LE DEJALAT,1.9702784409545202,45.45521688667706,f,19249,Saint-Yrieix-le-Déjalat,C,1924900,,f,19249,2025-06-26 23:17:51.557732,t
212230000,212230000,Daix,DAIX,4.969145651972483,47.3604754401043,f,21223,Daix,C,2122300,,f,21223,2025-06-26 23:17:51.567072,t
182590000,182590000,Sury-ès-Bois,SURY ES BOIS,2.711073917802319,47.46007680647035,f,18259,Sury-ès-Bois,C,1825900,,f,18259,2025-06-26 23:17:51.538719,t
210940000,210940000,Bourberain,BOURBERAIN,5.292563282338547,47.50889777012625,f,21094,Bourberain,C,2109400,,f,21094,2025-06-26 23:17:51.565072,t
220020000,220020000,Andel,ANDEL,-2.5510387966653005,48.49410712605448,f,22002,Andel,C,2200200,,f,22002,2025-06-26 23:17:51.614075,t
182290000,182290000,Saint-Palais,SAINT PALAIS,2.4107937300553837,47.249181344881144,f,18229,Saint-Palais,C,1822900,,f,18229,2025-06-26 23:17:51.537717,t
190170000,190170000,Bassignac-le-Bas,BASSIGNAC LE BAS,1.8689790932961197,45.02494540608269,f,19017,Bassignac-le-Bas,C,1901700,,f,19017,2025-06-26 23:17:51.541716,t
191240000,191240000,Mansac,MANSAC,1.3819235793461424,45.16019917993924,f,19124,Mansac,C,1912400,,f,19124,2025-06-26 23:17:51.546719,t
212530000,212530000,Étalante,ETALANTE,4.766440436627837,47.6293185123706,f,21253,Étalante,C,2125300,,f,21253,2025-06-26 23:17:51.576071,t
212960000,212960000,Gevrolles,GEVROLLES,4.750580943500112,47.989565781364284,f,21296,Gevrolles,C,2129600,,f,21296,2025-06-26 23:17:51.578071,t
216920000,216920000,Villecomte,VILLECOMTE,5.018850379972011,47.4995003966395,f,21692,Villecomte,C,2169200,,f,21692,2025-06-26 23:17:51.61007,t
211930000,211930000,Corgengoux,CORGENGOUX,5.011433017947262,46.98832782407182,f,21193,Corgengoux,C,2119300,,f,21193,2025-06-26 23:17:51.566068,t
213930000,213930000,Massingy,MASSINGY,4.5984227748229,47.90170012105446,f,21393,Massingy,C,2139300,,f,21393,2025-06-26 23:17:51.58307,t
190970000,190970000,Lafage-sur-Sombre,LAFAGE SUR SOMBRE,2.0767713088021473,45.29243542988782,f,19097,Lafage-sur-Sombre,C,1909700,,f,19097,2025-06-26 23:17:51.544715,t
216050000,216050000,Sennecey-lès-Dijon,SENNECEY LES DIJON,5.104654807626688,47.292134085506234,f,21605,Sennecey-lès-Dijon,C,2160500,,f,21605,2025-06-26 23:17:51.605076,t
174480000,174480000,Tonnay-Boutonne,TONNAY BOUTONNE,-0.7106197335864333,45.974889445763516,f,17448,Tonnay-Boutonne,C,1744800,,f,17448,2025-06-26 23:17:51.522717,t
182000000,182000000,Saint-Bouize,SAINT BOUIZE,2.8919638303420787,47.27101813079082,f,18200,Saint-Bouize,C,1820000,,f,18200,2025-06-26 23:17:51.533716,t
173290000,173290000,Saint-Froult,SAINT FROULT,-1.0614547128858214,45.913365970805124,f,17329,Saint-Froult,C,1732900,,f,17329,2025-06-26 23:17:51.514717,t
212280000,212280000,Détain-et-Bruant,DETAIN ET BRUANT,4.787650484062192,47.17473847596869,f,21228,Détain-et-Bruant,C,2122800,,f,21228,2025-06-26 23:17:51.56907,t
190770000,190770000,Estivals,ESTIVALS,1.4583152717023113,45.0306551204467,f,19077,Estivals,C,1907700,,f,19077,2025-06-26 23:17:51.542721,t
212330000,212330000,Drambon,DRAMBON,5.379203793823191,47.33437620153438,f,21233,Drambon,C,2123300,,f,21233,2025-06-26 23:17:51.574069,t
181740000,181740000,Osmoy,OSMOY,2.505858194666058,47.0632481879704,f,18174,Osmoy,C,1817400,,f,18174,2025-06-26 23:17:51.532717,t
210700000,210700000,Bévy,BEVY,4.839551308138844,47.18188703380576,f,21070,Bévy,C,2107000,,f,21070,2025-06-26 23:17:51.560732,t
213940000,213940000,Massingy-lès-Semur,MASSINGY LES SEMUR,4.405442248115424,47.51676818338476,f,21394,Massingy-lès-Semur,C,2139400,,f,21394,2025-06-26 23:17:51.585071,t
181260000,181260000,Levet,LEVET,2.39301889534631,46.930263450302135,f,18126,Levet,C,1812600,,f,18126,2025-06-26 23:17:51.529716,t
180120000,180120000,Argenvières,ARGENVIERES,2.993138589088196,47.14077039227743,f,18012,Argenvières,C,1801200,,f,18012,2025-06-26 23:17:51.523716,t
210770000,210770000,Bissey-la-Côte,BISSEY LA COTE,4.706961490222239,47.912009642523294,f,21077,Bissey-la-Côte,C,2107700,,f,21077,2025-06-26 23:17:51.562737,t
192100000,192100000,Saint-Hilaire-Luc,SAINT HILAIRE LUC,2.2077627617595916,45.34554656468578,f,19210,Saint-Hilaire-Luc,C,1921000,,f,19210,2025-06-26 23:17:51.553725,t
212310302,212310302,Les Roses,LES ROSES,5.035584340930677,47.32725636263708,t,21231,Dijon,A,2123103,Faubourg Nord,f,21231,2025-06-26 23:17:51.57007,f
212311803,212311803,Grésilles Centre,GRESILLES CENTRE,5.068659186869993,47.33500676967072,t,21231,Dijon,A,2123118,Les Gresilles,f,21231,2025-06-26 23:17:51.573069,f
213880000,213880000,Marliens,MARLIENS,5.178501781892078,47.21621074323634,f,21388,Marliens,C,2138800,,f,21388,2025-06-26 23:17:51.581072,t
182090000,182090000,Saint-Georges-de-Poisieux,SAINT GEORGES DE POISIEUX,2.4805280488017765,46.68291896435751,f,18209,Saint-Georges-de-Poisieux,C,1820900,,f,18209,2025-06-26 23:17:51.535727,t
210390000,210390000,Avelanges,AVELANGES,5.030526096387911,47.58719556551102,f,21039,Avelanges,C,2103900,,f,21039,2025-06-26 23:17:51.559732,t
215930000,215930000,Savilly,SAVILLY,4.278320398297324,47.1217753021244,f,21593,Savilly,C,2159300,,f,21593,2025-06-26 23:17:51.603075,t
180230000,180230000,Baugy,BAUGY,2.743586784524874,47.053845096944514,f,18023,Baugy,C,1802300,,f,18023,2025-06-26 23:17:51.524716,t
180500000,180500000,La Chapelle-Saint-Ursin,LA CHAPELLE SAINT URSIN,2.3190648445293434,47.058199081579254,f,18050,La Chapelle-Saint-Ursin,C,1805000,,f,18050,2025-06-26 23:17:51.527716,t
191520000,191520000,Nonards,NONARDS,1.8092061785067861,45.02040908824105,f,19152,Nonards,C,1915200,,f,19152,2025-06-26 23:17:51.551732,t
181450000,181450000,Menetou-Salon,MENETOU SALON,2.490540725634119,47.24193565916173,f,18145,Menetou-Salon,C,1814500,,f,18145,2025-06-26 23:17:51.530716,t
173960000,173960000,Saint-Sauveur-d'Aunis,SAINT SAUVEUR D AUNIS,-0.892217704685557,46.210433086753234,f,17396,Saint-Sauveur-d'Aunis,C,1739600,,f,17396,2025-06-26 23:17:51.520716,t
191050000,191050000,Lanteuil,LANTEUIL,1.639891280349642,45.11767626841659,f,19105,Lanteuil,C,1910500,,f,19105,2025-06-26 23:17:51.545716,t
180331301,180331301,Val d'Auron 1,VAL D AURON 1,2.4152574619619442,47.055391893231544,t,18033,Bourges,A,1803313,Val d'Auron,f,18033,2025-06-26 23:17:51.526715,f
192270000,192270000,Saint-Mexant,SAINT MEXANT,1.675848860917029,45.28992306286976,f,19227,Saint-Mexant,C,1922700,,f,19227,2025-06-26 23:17:51.555738,t
191400000,191400000,Monceaux-sur-Dordogne,MONCEAUX SUR DORDOGNE,1.8892675830954453,45.07195517182528,f,19140,Monceaux-sur-Dordogne,C,1914000,,f,19140,2025-06-26 23:17:51.549745,t
215880000,215880000,Saussey,SAUSSEY,4.609318350106346,47.063601937610116,f,21588,Saussey,C,2158800,,f,21588,2025-06-26 23:17:51.601071,t
173470104,173470104,Sud,SUD,-0.5238930907260004,45.928937215536884,t,17347,Saint-Jean-d'Angély,A,1734701,Saint-Jean-d'Angély,f,17347,2025-06-26 23:17:51.516716,f
181000000,181000000,Genouilly,GENOUILLY,1.8850887008905393,47.190686172643666,f,18100,Genouilly,C,1810000,,f,18100,2025-06-26 23:17:51.528717,t
190140000,190140000,Auriac,AURIAC,2.1392836833395497,45.20004605210379,f,19014,Auriac,C,1901400,,f,19014,2025-06-26 23:17:51.540716,t
173610000,173610000,Saint-Martial,SAINT MARTIAL,-0.4571157218342639,46.045726657107615,f,17361,Saint-Martial,C,1736100,,f,17361,2025-06-26 23:17:51.517721,t
213030000,213030000,Les Goulles,LES GOULLES,4.905764314536029,47.87821729101095,f,21303,Les Goulles,C,2130300,,f,21303,2025-06-26 23:17:51.579071,t
216080000,216080000,Sincey-lès-Rouvray,SINCEY LES ROUVRAY,4.131105167388802,47.43347656995083,f,21608,Sincey-lès-Rouvray,C,2160800,,f,21608,2025-06-26 23:17:51.606079,t
221900000,221900000,Pleslin-Trigavou,PLESLIN TRIGAVOU,-2.0712837849429953,48.52754495291549,f,22190,Pleslin-Trigavou,C,2219000,,f,22190,2025-06-26 23:17:51.62707,t
231700000,231700000,Savennes,SAVENNES,1.8866011533768356,46.10818925265616,f,23170,Savennes,C,2317000,,f,23170,2025-06-26 23:17:51.662673,t
624970101,624970101,Sud-Est,SUD EST,3.065930492593702,50.43210767679273,t,62497,Leforest,A,6249701,Leforest,f,62497,2025-06-26 23:17:51.683684,f
625480103,625480103,Ouest,OUEST,1.9305929474650558,50.956936433445826,t,62548,Marck,A,6254801,Marck,f,62548,2025-06-26 23:17:51.68868,f
231490000,231490000,Parsac-Rimondeix,PARSAC RIMONDEIX,2.136122181935823,46.203246412892604,f,23149,Parsac-Rimondeix,C,2314900,,f,23149,2025-06-26 23:17:51.657159,t
622330000,622330000,Conchil-le-Temple,CONCHIL LE TEMPLE,1.6751080737467483,50.367777501035775,f,62233,Conchil-le-Temple,C,6223300,,f,62233,2025-06-26 23:17:51.675679,t
625100201,625100201,Quartier Riaumont 1,QUARTIER RIAUMONT 1,2.793423719385016,50.41583976759306,t,62510,Liévin,A,6251002,Quartier Riaumont,f,62510,2025-06-26 23:17:51.686679,f
626820000,626820000,Quilen,QUILEN,1.9332981713317035,50.52927434028797,f,62682,Quilen,C,6268200,,f,62682,2025-06-26 23:17:51.699681,t
626670101,626670101,Nord,NORD,1.578788109796039,50.718865506268095,t,62667,Le Portel,A,6266701,Le Portel,f,62667,2025-06-26 23:17:51.696679,f
240460000,240460000,Boisseuilh,BOISSEUILH,1.1780908082894987,45.28125043981032,f,24046,Boisseuilh,C,2404600,,f,24046,2025-06-26 23:17:51.669681,t
627450000,627450000,Saint-Denœux,SAINT DENOEUX,1.9093802000902942,50.47770266256463,f,62745,Saint-Denœux,C,6274500,,f,62745,2025-06-26 23:17:51.705684,t
222500000,222500000,Pontrieux,PONTRIEUX,-3.159160492568199,48.6997938037277,f,22250,Pontrieux,C,2225000,,f,22250,2025-06-26 23:17:51.633077,t
629030000,629030000,Zoteux,ZOTEUX,1.8874005951513555,50.61472658875298,f,62903,Zoteux,C,6290300,,f,62903,2025-06-26 23:17:51.712752,t
626060000,626060000,Neuve-Chapelle,NEUVE CHAPELLE,2.779440624729536,50.585603354064844,f,62606,Neuve-Chapelle,C,6260600,,f,62606,2025-06-26 23:17:51.692681,t
222960000,222960000,Saint-Glen,SAINT GLEN,-2.521280019839178,48.35317147183776,f,22296,Saint-Glen,C,2229600,,f,22296,2025-06-26 23:17:51.642134,t
222610000,222610000,Quintenic,QUINTENIC,-2.4214044062563675,48.51024331977399,f,22261,Quintenic,C,2226100,,f,22261,2025-06-26 23:17:51.637072,t
230860000,230860000,Fransèches,FRANSECHES,2.0404116094062155,46.02892969037611,f,23086,Fransèches,C,2308600,,f,23086,2025-06-26 23:17:51.650224,t
231690000,231690000,La Saunière,LA SAUNIERE,1.9409450413068818,46.12875798029449,f,23169,La Saunière,C,2316900,,f,23169,2025-06-26 23:17:51.659173,t
240770000,240770000,Campsegret,CAMPSEGRET,0.5671752530079776,44.94239517083195,f,24077,Campsegret,C,2407700,,f,24077,2025-06-26 23:17:51.673679,t
623550000,623550000,Fresnes-lès-Montauban,FRESNES LES MONTAUBAN,2.9295746151430975,50.336351459141085,f,62355,Fresnes-lès-Montauban,C,6235500,,f,62355,2025-06-26 23:17:51.68069,t
624840000,624840000,Lagnicourt-Marcel,LAGNICOURT MARCEL,2.956512114424014,50.15611792662163,f,62484,Lagnicourt-Marcel,C,6248400,,f,62484,2025-06-26 23:17:51.682685,t
220190000,220190000,Bringolo,BRINGOLO,-3.0063350351305536,48.577161821033734,f,22019,Bringolo,C,2201900,,f,22019,2025-06-26 23:17:51.616069,t
231960000,231960000,Saint-Frion,SAINT FRION,2.222418586819546,45.86424760775699,f,23196,Saint-Frion,C,2319600,,f,23196,2025-06-26 23:17:51.665689,t
220640000,220640000,Gouarec,GOUAREC,-3.195591943296014,48.23556723902219,f,22064,Gouarec,C,2206400,,f,22064,2025-06-26 23:17:51.623076,t
631980000,631980000,Loubeyrat,LOUBEYRAT,3.0062266917135334,45.936931321457536,f,63198,Loubeyrat,C,6319800,,f,63198,2025-06-26 23:17:51.729682,t
220450000,220450000,Cohiniac,COHINIAC,-2.9467226419818005,48.45147594143414,f,22045,Cohiniac,C,2204500,,f,22045,2025-06-26 23:17:51.619081,t
222020000,222020000,Plévin,PLEVIN,-3.5163781432282963,48.223693343674185,f,22202,Plévin,C,2220200,,f,22202,2025-06-26 23:17:51.629068,t
